Date,Accounting_Period,Accounting_Period_Label,Product,Department,Category,GL_Code,Account,Type,Cost_Class,Budget,Actual,Forecast,Notes
2025-06-30,2025-06,Jun 25,Product A,R&D,Utilities,6000,Utilities,OPEX,Indirect,32233.42,30331.33,33672.41,
2025-06-30,2025-06,Jun 25,Product A,R&D,Training,6000,Training,OPEX,Indirect,17652.39,16262.01,17153.15,
2025-01-31,2025-01,Jan 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,13087.83,15773.37,14571.76,
2025-01-31,2025-01,Jan 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,9707.38,8337.24,9329.95,
2025-01-31,2025-01,Jan 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,19943.51,17426.11,19799.63,
2025-01-31,2025-01,Jan 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,19271.37,17149.0,21978.58,
2025-01-31,2025-01,Jan 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,27428.2,25942.52,27526.97,
2025-01-31,2025-01,Jan 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,38443.96,43608.52,39014.69,
2025-01-31,2025-01,Jan 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,33447.36,28946.29,35892.95,
2025-02-28,2025-02,Feb 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,8665.66,6132.13,8239.56,
2025-02-28,2025-02,Feb 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,16505.92,18702.87,15192.04,
2025-02-28,2025-02,Feb 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,24510.66,19633.03,24500.97,
2025-02-28,2025-02,Feb 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,23798.27,18508.88,23410.72,
2025-02-28,2025-02,Feb 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,11328.2,10562.23,11077.27,
2025-02-28,2025-02,Feb 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,17654.54,17009.6,17292.94,
2025-02-28,2025-02,Feb 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,11583.67,12246.77,11583.35,
2025-03-31,2025-03,Mar 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,10436.91,7991.15,9406.88,
2025-03-31,2025-03,Mar 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,26750.76,27297.04,26132.65,
2025-03-31,2025-03,Mar 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,29576.52,31294.26,29190.8,
2025-03-31,2025-03,Mar 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,28292.13,32439.97,29203.93,
2025-03-31,2025-03,Mar 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,26393.96,29119.5,28451.13,
2025-03-31,2025-03,Mar 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,18134.41,19760.57,18186.46,
2025-03-31,2025-03,Mar 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,6335.39,6775.32,6363.26,
2025-04-30,2025-04,Apr 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,21810.07,25679.03,20827.86,
2025-04-30,2025-04,Apr 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,17737.57,19608.44,16409.59,
2025-04-30,2025-04,Apr 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,28926.93,29040.42,27309.47,
2025-04-30,2025-04,Apr 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,10850.24,10014.93,10975.71,
2025-04-30,2025-04,Apr 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,33460.33,35368.08,32302.72,
2025-04-30,2025-04,Apr 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,31589.43,33080.61,29382.97,
2025-04-30,2025-04,Apr 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,10836.4,12673.19,11391.28,
2025-05-31,2025-05,May 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,24101.4,23496.84,24919.07,
2025-05-31,2025-05,May 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,15398.83,17010.04,14966.27,
2025-05-31,2025-05,May 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,8346.27,7280.15,7583.26,
2025-05-31,2025-05,May 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,24938.72,29204.23,22911.1,
2025-05-31,2025-05,May 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,30086.23,28436.99,30238.84,
2025-05-31,2025-05,May 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,15075.98,13151.88,15226.47,
2025-05-31,2025-05,May 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,21558.28,24208.69,20714.08,
2025-06-30,2025-06,Jun 25,Product A,Admin,Salaries,6000,Salaries,OPEX,Indirect,19550.12,18925.11,18981.6,
2025-06-30,2025-06,Jun 25,Product A,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,23061.55,21816.31,21821.15,
2025-06-30,2025-06,Jun 25,Product A,Admin,Software,6000,Software,OPEX,Indirect,23909.38,25639.28,23753.94,
2025-06-30,2025-06,Jun 25,Product A,Admin,Travel,6000,Travel,OPEX,Indirect,12797.75,12847.46,12892.02,
2025-06-30,2025-06,Jun 25,Product A,Admin,Rent,6000,Rent,OPEX,Indirect,27378.67,24814.61,28076.58,
2025-06-30,2025-06,Jun 25,Product A,Admin,Utilities,6000,Utilities,OPEX,Indirect,21986.87,25127.4,18636.47,
2025-06-30,2025-06,Jun 25,Product A,Admin,Training,6000,Training,OPEX,Indirect,21023.8,20223.33,19482.56,
2025-01-31,2025-01,Jan 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,310402.51,323152.68,298473.71,Topline
2025-02-28,2025-02,Feb 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,331802.92,331071.59,323890.11,Topline
2025-03-31,2025-03,Mar 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,315318.77,302488.78,320781.52,Topline
2025-04-30,2025-04,Apr 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,327984.81,305430.46,325337.37,Topline
2025-05-31,2025-05,May 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,312622.26,328797.46,304180.84,Topline
2025-06-30,2025-06,Jun 25,Product B,Sales,Product Revenue,4000,Product Revenue,Revenue,—,336378.5,335930.52,328561.51,Topline
2025-01-31,2025-01,Jan 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,48114.97,40755.59,48343.1,
2025-01-31,2025-01,Jan 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,19649.41,18754.16,17878.16,
2025-01-31,2025-01,Jan 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,43429.7,38889.3,47774.76,
2025-02-28,2025-02,Feb 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,51164.0,40257.48,49491.03,
2025-02-28,2025-02,Feb 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,45213.36,50140.14,42494.46,
2025-02-28,2025-02,Feb 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,28646.85,29211.72,27729.45,
2025-03-31,2025-03,Mar 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,30720.5,28013.21,31465.62,
2025-03-31,2025-03,Mar 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,41397.43,39259.05,43046.18,
2025-03-31,2025-03,Mar 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,40645.64,41156.27,44093.59,
2025-04-30,2025-04,Apr 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,34230.92,26454.32,34602.8,
2025-04-30,2025-04,Apr 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,39578.03,40388.39,38468.96,
2025-04-30,2025-04,Apr 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,19825.98,17956.05,19538.63,
2025-05-31,2025-05,May 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,42516.79,38403.13,39625.13,
2025-05-31,2025-05,May 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,24928.05,25621.03,26131.04,
2025-05-31,2025-05,May 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,30821.19,31944.94,30680.12,
2025-06-30,2025-06,Jun 25,Product B,Sales,Materials,5000,Materials,COGS,Direct,36232.13,34267.11,35025.82,
2025-06-30,2025-06,Jun 25,Product B,Sales,Freight,5000,Freight,COGS,Direct,59569.52,49527.59,62913.39,
2025-06-30,2025-06,Jun 25,Product B,Sales,Packaging,5000,Packaging,COGS,Direct,25148.89,28736.48,25935.64,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,26005.01,28060.86,25991.76,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,57019.79,56827.64,55137.29,
2025-01-31,2025-01,Jan 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,49795.64,49883.36,47828.75,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,67472.48,56675.75,62507.14,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,23692.21,24276.21,23125.87,
2025-02-28,2025-02,Feb 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,62715.65,67678.85,61471.01,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,43676.83,41252.48,45853.15,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,47268.95,52502.41,48828.91,
2025-03-31,2025-03,Mar 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,34995.87,29204.12,33255.99,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,26447.63,26772.16,24962.65,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,52231.92,59496.02,59694.4,
2025-04-30,2025-04,Apr 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,54411.53,58218.86,53070.66,
2025-05-31,2025-05,May 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,32008.98,27811.09,29693.13,
2025-05-31,2025-05,May 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,46339.98,48451.34,45623.97,
2025-05-31,2025-05,May 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,62924.06,62679.89,64593.74,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Materials,5000,Materials,COGS,Direct,49625.76,41247.46,44718.4,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Freight,5000,Freight,COGS,Direct,38589.82,32634.04,38523.3,
2025-06-30,2025-06,Jun 25,Product B,Marketing,Packaging,5000,Packaging,COGS,Direct,35902.33,31959.72,36633.42,
2025-01-31,2025-01,Jan 25,Product B,IT,Materials,5000,Materials,COGS,Direct,40094.28,40856.63,42143.92,
2025-01-31,2025-01,Jan 25,Product B,IT,Freight,5000,Freight,COGS,Direct,33787.46,31890.06,32724.27,
2025-01-31,2025-01,Jan 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,21665.97,23302.37,21808.83,
2025-02-28,2025-02,Feb 25,Product B,IT,Materials,5000,Materials,COGS,Direct,26995.75,29537.74,28171.18,
2025-02-28,2025-02,Feb 25,Product B,IT,Freight,5000,Freight,COGS,Direct,19435.23,23035.0,19684.64,
2025-02-28,2025-02,Feb 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,20226.03,22099.46,19943.19,
2025-03-31,2025-03,Mar 25,Product B,IT,Materials,5000,Materials,COGS,Direct,55123.11,48195.55,52923.28,
2025-03-31,2025-03,Mar 25,Product B,IT,Freight,5000,Freight,COGS,Direct,51642.26,54718.13,53995.18,
2025-03-31,2025-03,Mar 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,40011.46,38766.9,40136.89,
2025-04-30,2025-04,Apr 25,Product B,IT,Materials,5000,Materials,COGS,Direct,27875.56,30459.76,28649.31,
2025-04-30,2025-04,Apr 25,Product B,IT,Freight,5000,Freight,COGS,Direct,46403.42,46780.24,46338.41,
2025-04-30,2025-04,Apr 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,25869.37,24243.41,26415.58,
2025-05-31,2025-05,May 25,Product B,IT,Materials,5000,Materials,COGS,Direct,39640.37,50761.13,38891.09,
2025-05-31,2025-05,May 25,Product B,IT,Freight,5000,Freight,COGS,Direct,37324.0,35749.56,37788.56,
2025-05-31,2025-05,May 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,43413.66,49973.19,43207.52,
2025-06-30,2025-06,Jun 25,Product B,IT,Materials,5000,Materials,COGS,Direct,32402.73,33935.66,31237.07,
2025-06-30,2025-06,Jun 25,Product B,IT,Freight,5000,Freight,COGS,Direct,28115.72,31275.6,27603.49,
2025-06-30,2025-06,Jun 25,Product B,IT,Packaging,5000,Packaging,COGS,Direct,40147.98,43672.13,38448.23,
2025-01-31,2025-01,Jan 25,Product B,HR,Materials,5000,Materials,COGS,Direct,36638.85,39281.07,37248.03,
2025-01-31,2025-01,Jan 25,Product B,HR,Freight,5000,Freight,COGS,Direct,26169.43,23833.46,25487.01,
2025-01-31,2025-01,Jan 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,53565.06,57636.57,55185.38,
2025-02-28,2025-02,Feb 25,Product B,HR,Materials,5000,Materials,COGS,Direct,69627.23,55346.19,67056.67,
2025-02-28,2025-02,Feb 25,Product B,HR,Freight,5000,Freight,COGS,Direct,31474.22,27404.29,31002.65,
2025-02-28,2025-02,Feb 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,33174.99,33380.8,33972.9,
2025-03-31,2025-03,Mar 25,Product B,HR,Materials,5000,Materials,COGS,Direct,46642.51,44552.5,51589.28,
2025-03-31,2025-03,Mar 25,Product B,HR,Freight,5000,Freight,COGS,Direct,37050.04,32593.47,33825.75,
2025-03-31,2025-03,Mar 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,35736.34,33727.56,39329.5,
2025-04-30,2025-04,Apr 25,Product B,HR,Materials,5000,Materials,COGS,Direct,57956.76,51481.32,55061.4,
2025-04-30,2025-04,Apr 25,Product B,HR,Freight,5000,Freight,COGS,Direct,42312.64,32887.18,41931.17,
2025-04-30,2025-04,Apr 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,31734.23,28636.75,30878.14,
2025-05-31,2025-05,May 25,Product B,HR,Materials,5000,Materials,COGS,Direct,60336.12,64715.01,63596.85,
2025-05-31,2025-05,May 25,Product B,HR,Freight,5000,Freight,COGS,Direct,30808.15,32426.16,31749.1,
2025-05-31,2025-05,May 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,51500.81,57554.74,54826.95,
2025-06-30,2025-06,Jun 25,Product B,HR,Materials,5000,Materials,COGS,Direct,19315.47,19347.69,19326.36,
2025-06-30,2025-06,Jun 25,Product B,HR,Freight,5000,Freight,COGS,Direct,20091.27,16509.65,20184.37,
2025-06-30,2025-06,Jun 25,Product B,HR,Packaging,5000,Packaging,COGS,Direct,57455.56,51980.9,54296.49,
2025-01-31,2025-01,Jan 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,22057.13,23590.41,24467.83,
2025-01-31,2025-01,Jan 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,51962.14,45243.05,48618.62,
2025-01-31,2025-01,Jan 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,44621.47,39031.59,44534.23,
2025-02-28,2025-02,Feb 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,44954.67,43309.47,47717.98,
2025-02-28,2025-02,Feb 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,23632.49,26305.59,24214.2,
2025-02-28,2025-02,Feb 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,41718.35,37990.62,41604.24,
2025-03-31,2025-03,Mar 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,53393.85,52852.31,55196.28,
2025-03-31,2025-03,Mar 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,32052.34,27504.3,32584.4,
2025-03-31,2025-03,Mar 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,46086.52,49133.35,40608.47,
2025-04-30,2025-04,Apr 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,53649.69,52394.41,54930.87,
2025-04-30,2025-04,Apr 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,27176.44,26477.65,24667.6,
2025-04-30,2025-04,Apr 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,46104.2,40071.3,47559.42,
2025-05-31,2025-05,May 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,50339.78,31832.18,47122.85,
2025-05-31,2025-05,May 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,23803.65,18136.07,25273.82,
2025-05-31,2025-05,May 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,28522.49,29470.43,29176.45,
2025-06-30,2025-06,Jun 25,Product B,Finance,Materials,5000,Materials,COGS,Direct,25163.91,32041.0,26385.63,
2025-06-30,2025-06,Jun 25,Product B,Finance,Freight,5000,Freight,COGS,Direct,47785.61,54331.17,50659.2,
2025-06-30,2025-06,Jun 25,Product B,Finance,Packaging,5000,Packaging,COGS,Direct,63334.28,70385.23,71480.71,
2025-01-31,2025-01,Jan 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,46340.36,44638.08,45204.51,
2025-01-31,2025-01,Jan 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,32531.23,30834.28,33132.02,
2025-01-31,2025-01,Jan 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,36262.83,36321.04,38603.65,
2025-02-28,2025-02,Feb 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,38423.76,39711.31,41053.46,
2025-02-28,2025-02,Feb 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,24879.77,25973.49,24521.15,
2025-02-28,2025-02,Feb 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,62589.32,60558.44,63902.02,
2025-03-31,2025-03,Mar 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,40503.91,40560.86,35677.09,
2025-03-31,2025-03,Mar 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,17786.95,20924.44,17937.68,
2025-03-31,2025-03,Mar 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,35330.88,28748.71,35791.51,
2025-04-30,2025-04,Apr 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,41142.9,41560.89,46835.92,
2025-04-30,2025-04,Apr 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,33365.37,36744.36,35833.51,
2025-04-30,2025-04,Apr 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,28184.6,27546.77,29328.52,
2025-05-31,2025-05,May 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,27490.58,25208.52,29555.16,
2025-05-31,2025-05,May 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,37494.52,40291.31,37424.68,
2025-05-31,2025-05,May 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,35043.34,25848.91,35306.31,
2025-06-30,2025-06,Jun 25,Product B,Operations,Materials,5000,Materials,COGS,Direct,54670.35,64979.01,58961.97,
2025-06-30,2025-06,Jun 25,Product B,Operations,Freight,5000,Freight,COGS,Direct,54756.16,57912.31,61688.03,
2025-06-30,2025-06,Jun 25,Product B,Operations,Packaging,5000,Packaging,COGS,Direct,36978.3,35257.53,35345.34,
2025-01-31,2025-01,Jan 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,49271.59,47861.81,48988.83,
2025-01-31,2025-01,Jan 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,51994.53,36775.21,53305.94,
2025-01-31,2025-01,Jan 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,22298.79,22066.78,21993.63,
2025-02-28,2025-02,Feb 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,48847.62,45817.03,50518.3,
2025-02-28,2025-02,Feb 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,24064.31,25994.91,25415.63,
2025-02-28,2025-02,Feb 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,39510.03,42857.17,36230.91,
2025-03-31,2025-03,Mar 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,44260.48,38100.28,43282.53,
2025-03-31,2025-03,Mar 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,37257.54,39889.57,36426.56,
2025-03-31,2025-03,Mar 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,45866.01,42026.71,43880.15,
2025-04-30,2025-04,Apr 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,52295.68,50070.47,46092.9,
2025-04-30,2025-04,Apr 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,39151.61,46554.45,35818.29,
2025-04-30,2025-04,Apr 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,22428.14,26079.7,21592.71,
2025-05-31,2025-05,May 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,33404.43,24076.18,30295.82,
2025-05-31,2025-05,May 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,39112.65,37067.54,39310.04,
2025-05-31,2025-05,May 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,40935.5,38101.87,40901.04,
2025-06-30,2025-06,Jun 25,Product B,R&D,Materials,5000,Materials,COGS,Direct,52190.22,58625.78,49532.92,
2025-06-30,2025-06,Jun 25,Product B,R&D,Freight,5000,Freight,COGS,Direct,53163.69,47051.92,50550.43,
2025-06-30,2025-06,Jun 25,Product B,R&D,Packaging,5000,Packaging,COGS,Direct,29675.07,29213.08,29779.1,
2025-01-31,2025-01,Jan 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,42378.33,46139.96,44114.45,
2025-01-31,2025-01,Jan 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,45722.61,43209.24,47480.56,
2025-01-31,2025-01,Jan 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,38186.26,36338.83,39219.45,
2025-02-28,2025-02,Feb 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,44835.48,45317.51,47068.15,
2025-02-28,2025-02,Feb 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,40331.83,31055.84,37792.11,
2025-02-28,2025-02,Feb 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,32280.72,27675.37,31146.45,
2025-03-31,2025-03,Mar 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,57685.86,66840.63,59595.11,
2025-03-31,2025-03,Mar 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,48985.14,46438.5,49787.87,
2025-03-31,2025-03,Mar 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,20384.97,20474.21,18314.25,
2025-04-30,2025-04,Apr 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,47379.82,45787.47,51683.16,
2025-04-30,2025-04,Apr 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,57350.57,57104.02,57062.96,
2025-04-30,2025-04,Apr 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,52727.96,58093.29,56360.22,
2025-05-31,2025-05,May 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,54193.31,54178.67,56402.54,
2025-05-31,2025-05,May 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,40085.47,36420.1,42271.45,
2025-05-31,2025-05,May 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,29406.96,21669.83,28601.1,
2025-06-30,2025-06,Jun 25,Product B,Admin,Materials,5000,Materials,COGS,Direct,43808.21,45116.75,46017.61,
2025-06-30,2025-06,Jun 25,Product B,Admin,Freight,5000,Freight,COGS,Direct,60265.81,66914.98,64851.13,
2025-06-30,2025-06,Jun 25,Product B,Admin,Packaging,5000,Packaging,COGS,Direct,32092.19,30909.43,31127.08,
2025-01-31,2025-01,Jan 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,8136.34,8922.19,8186.68,
2025-01-31,2025-01,Jan 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,21746.09,25493.36,22349.81,
2025-01-31,2025-01,Jan 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,23190.67,28150.58,22942.77,
2025-01-31,2025-01,Jan 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,34641.19,37477.86,34519.92,
2025-01-31,2025-01,Jan 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,19946.5,18649.22,21091.68,
2025-01-31,2025-01,Jan 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,17405.16,17709.08,17252.89,
2025-01-31,2025-01,Jan 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,8124.28,7280.65,7465.43,
2025-02-28,2025-02,Feb 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,18073.84,19115.41,18442.3,
2025-02-28,2025-02,Feb 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,26597.29,26451.88,25949.49,
2025-02-28,2025-02,Feb 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,10831.24,8576.2,11101.9,
2025-02-28,2025-02,Feb 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,15401.48,14600.06,13795.85,
2025-02-28,2025-02,Feb 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,27329.06,20444.74,28476.29,
2025-02-28,2025-02,Feb 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,34500.77,35986.88,34580.22,
2025-02-28,2025-02,Feb 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,38334.42,43548.98,36529.75,
2025-03-31,2025-03,Mar 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,18295.44,14322.51,18724.8,
2025-03-31,2025-03,Mar 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,12865.57,15140.33,12983.24,
2025-03-31,2025-03,Mar 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,24633.11,22221.55,23446.07,
2025-03-31,2025-03,Mar 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,12516.18,11027.6,13121.96,
2025-03-31,2025-03,Mar 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,28554.71,30131.68,29974.38,
2025-03-31,2025-03,Mar 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,34995.74,36295.12,36087.93,
2025-03-31,2025-03,Mar 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,35638.13,37647.37,36908.63,
2025-04-30,2025-04,Apr 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,25537.78,29331.32,25904.11,
2025-04-30,2025-04,Apr 25,Product B,Sales,Digital Ads,6000,Digital Ads,OPEX,Indirect,23787.32,22235.1,25465.89,
2025-04-30,2025-04,Apr 25,Product B,Sales,Software,6000,Software,OPEX,Indirect,17172.7,19602.2,16402.08,
2025-04-30,2025-04,Apr 25,Product B,Sales,Travel,6000,Travel,OPEX,Indirect,28715.39,31565.7,26804.56,
2025-04-30,2025-04,Apr 25,Product B,Sales,Rent,6000,Rent,OPEX,Indirect,20271.24,18804.47,19873.7,
2025-04-30,2025-04,Apr 25,Product B,Sales,Utilities,6000,Utilities,OPEX,Indirect,18115.48,18099.03,18958.19,
2025-04-30,2025-04,Apr 25,Product B,Sales,Training,6000,Training,OPEX,Indirect,33451.05,30703.15,32308.54,
2025-05-31,2025-05,May 25,Product B,Sales,Salaries,6000,Salaries,OPEX,Indirect,31126.81,29064.87,30885.37,
